model,context_target,context_length,nominal_budget,effective_budget,effective_tokens,iso_condition,quant_bits,quant_byte_cost,physical_byte_cost,arm,arm_label,protection,eviction,promotion,promotion_id,full_fraction,recency_window,sink,seed,accuracy,k,n_turns,n_full,n_quant,bytes,n_protected_lines,oracle_oversubscribed,dormancy_events,dormancy_max_run,quant_calls,quant_violations,quant_max_levels
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,515,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,125,0.0,0,6,514,0,514.0,0,False,3,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,126,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1047,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,127,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,128,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,129,0.16666666666666666,1,6,514,0,514.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,130,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,131,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,132,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,133,0.16666666666666666,1,6,514,0,514.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,134,0.16666666666666666,1,6,514,0,514.0,0,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,135,0.0,0,6,514,0,514.0,0,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,514,514,515,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,136,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,137,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,138,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,139,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,140,0.16666666666666666,1,6,514,0,514.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,141,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,142,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,143,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,514,515,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,144,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,145,0.16666666666666666,1,6,514,0,514.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,146,0.0,0,6,514,0,514.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,147,0.16666666666666666,1,6,514,0,514.0,0,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,148,0.0,0,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,514,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,149,0.16666666666666666,1,6,514,0,514.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,2,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,3,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,4,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,5,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,6,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,7,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,8,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,9,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1018,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,10,0.16666666666666666,1,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,11,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1007,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,12,0.3333333333333333,2,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,13,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,14,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1008,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,15,0.0,0,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,16,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,17,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,18,0.0,0,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,19,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,20,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,21,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,22,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,23,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,24,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,25,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,26,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,27,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,28,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,29,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,30,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,31,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,32,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,33,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1018,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,34,0.3333333333333333,2,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,35,0.0,0,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,36,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,37,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,38,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,39,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,40,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,41,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,42,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,43,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,44,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,45,0.5,3,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,46,0.8333333333333334,5,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,47,0.16666666666666666,1,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,48,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,49,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,50,0.6666666666666666,4,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,51,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,52,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1015,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,53,0.5,3,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,54,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,55,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1045,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,56,0.6666666666666666,4,6,514,0,514.0,21,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1040,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,57,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,58,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,59,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,60,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,61,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,62,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1017,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,63,0.3333333333333333,2,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,64,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,65,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,66,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,67,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,68,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,69,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,70,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,71,0.0,0,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,72,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,73,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,74,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,75,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,76,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,77,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,78,0.6666666666666666,4,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,79,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,80,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,81,0.6666666666666666,4,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,82,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,83,0.5,3,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,84,0.16666666666666666,1,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,85,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,86,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1044,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,87,0.5,3,6,514,0,514.0,21,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,88,0.5,3,6,514,0,514.0,23,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,89,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,90,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,91,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,92,0.5,3,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1046,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,93,0.3333333333333333,2,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,94,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1041,514,514,514,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,95,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,514,515,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,96,0.16666666666666666,1,6,514,0,514.0,22,False,0,0,0,0,0
